tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,use_case,data_domain,systems,value_hypothesis,evidence_needed,legacy_row_flag,source_row_status,migration_action,initiative_status,funding_status,approved_funding_usd,requested_funding_usd,forecast_spend_usd,actual_spend_ytd_usd,planned_value_usd,target_value_usd,realized_value_usd,value_claim_status,executive_owner,finance_owner,tower_measurement_ready,program_code,initiative_id,linked_budget_record_ids,linked_sa02_records,ai_spend_flag,ai_spend_type,ai_spend_category,additive_status,duplicate_risk,caveat,linked_ai_spend_ids,ai_tagged_approved_funding_usd,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,amount_basis,finance_attestation_status,tower_claim_allowed,evidence_type,evidence_location,evidence_owner,program_name,source_file,source_date,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0135,MER-HS,CISO / Security: Automated close and reporting,"CISO / Security says Automated close and reporting is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0135,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Automated close and reporting,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0136,MER-HS,CISO / Security: Unified clinical + claims lakehouse,"CISO / Security says Unified clinical + claims lakehouse is promising, but platform is not decision-grade until Pharmacy claims platform evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0136,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Unified clinical + claims lakehouse,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0137,MER-HS,CISO / Security: Governed data foundation for AI / LLM automation,"CISO / Security says Governed data foundation for AI / LLM automation is promising, but data is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0137,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Governed data foundation for AI / LLM automation,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0138,MER-HS,CISO / Security: Call center optimization,"CISO / Security says Call center optimization is promising, but modernization is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0138,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Call center optimization,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0139,MER-HS,CISO / Security: Provider quality and performance,"CISO / Security says Provider quality and performance is promising, but AI readiness is not decision-grade until Epic Clarity evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0139,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Provider quality and performance,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0140,MER-HS,CISO / Security: End-to-end cost transparency,"CISO / Security says End-to-end cost transparency is promising, but risk is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0140,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: End-to-end cost transparency,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0141,MER-HS,CISO / Security: Payment integrity and leakage reduction,"CISO / Security says Payment integrity and leakage reduction is promising, but metrics is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0141,candidate,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Payment integrity and leakage reduction,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0142,MER-HS,CISO / Security: Automated close and reporting,"CISO / Security says Automated close and reporting is promising, but value is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0142,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Automated close and reporting,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0143,MER-HS,CISO / Security: Unified clinical + claims lakehouse,"CISO / Security says Unified clinical + claims lakehouse is promising, but sourcing is not decision-grade until Epic Clarity evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0143,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Unified clinical + claims lakehouse,,,,,,,,,,,
meridian-health,MER-SA07-09_PROGRAMS_INITIATIVES-0144,MER-HS,CISO / Security: Governed data foundation for AI / LLM automation,"CISO / Security says Governed data foundation for AI / LLM automation is promising, but evidence is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0144,candidate,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,,CISO / Security: Governed data foundation for AI / LLM automation,,,,,,,,,,,
